,title,score,review
293,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '그냥 보세요. 눈물 왈칵', 10]"
294,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '초면인데 좋았어요 또볼의향있어요', 10]"
295,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '애니를 안보는 아내도 재미있다고 그러네요', 10]"
296,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '그냥 미쳤습니다.. ㅋㅋ 아직도 떨리네요', 10]"
297,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '진짜 연출이랑 ost 작화 뭐 하나 빠지는게 없음Ost가 나오는 부분은 싹다  간지특히 뚫어 송태섭은 진짜 와', 10]"
298,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '강백호 회상씬에서 눈물터져버렸다', 10]"
299,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '옛 젊은이와 현 젊은이 모두에게 울림을 줄 수 있는 북산고 농구부 5인방!', 10]"
300,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '경기한편 보고온듯 시간가는줄 모르고 봤습니다 추천해요', 10]"
301,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '송태섭 존나 멋있다 시발', 10]"
302,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '진짜 개재밌습니다………… 슬램덩크 안 본 사람들은 과몰입하기 힘들듯', 10]"
303,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '스토리가 쥐어짜는 내용이 계속이고 과거 현재이야기가 계속 반복하니 졸다 나왔는데 나만 그런건가 ', 4]"
304,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '어린 시절의 슬램덩크의 감동이 그대로 전해짐...ㅠ 뭐 근데 슬램덩크 만화 안 본 사람들은 잘 모를듯ㅋ', 10]"
305,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '설명이나 진행 방식이 매우 불친절하며중간 중간 송태섭의 내용이 흐름을 끊어방해를 받는 느낌이 불편할 정도였음. 거기에 팬들이 기대했던 장면들의 편집과 북산의 좌절과 감정기복이 사라진 안감독의 연출은 좀더 극적인 상황 연출을 못 만든 느낌이 있지만 그럼에도 흥미진진함 심지어 마지막 5분에서는 숨을 쉬어야 한다는 생각 조차 못하였고 특히나 사운드를 없애고 경기를 진행 시키는 연출에서 몸의 모든것이 스크린에 집중되는 느낌을 받았음 PS: 오랜 세월이 흘러 성형 부작용으로 얼굴이 흘러내린 소연이는 가슴이 아팠음. ', 8]"
306,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '최고였다. 슬램덩크 추억이있는곳', 10]"
307,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '감동 연출 다좋고가슴도 벅차오르는데.  경기를 너무 끊어먹고 회상으로 들어감.경기 흐름이나 박진감 등 경기 자체에 몰입하고 싶었던 사람에겐 호불호가 갈릴듯.경기는 왠만하면 붙여서 보여주지...더빙보는중 가장 기대했던 중요한 대사도 묵음처리..장면 긴장감 극대화시키는 연출..이해는 되는데..그 대사를 입모양만 뻐끔거리면...후.. 회상걷어내고 경기만 붙은거 다시 보고싶네요 ', 8]"
308,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '중딩 고딩  내 아이들과 함께 볼 수 있다니...미쳤다!!!정말 찐!!!!  고작 만화잖아~그럴수있다..근데 관객들은 숨도못쉬고 한 마음으로숨소리도 느껴지지않을 정도로 진지했었다!!40대줌민인 나도 여러 관객도 울었다..ㅎㅎ', 10]"
309,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '이제는 40대 중반을 달려가는 나, 영화를 보다가 나는 눈물은 감동적인 스토리 때문인지 청춘에 대한 그리움인지 모르겠다. 최고다!!!', 10]"
310,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '원작을 안보고 봐도 재밌었다', 10]"
311,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '최고의 농구만화가 부활했다', 10]"
312,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '미쳤어 미쳤다구우우우우ㅜ 돌았어', 10]"
313,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '엄마는 왜 늙지 않는가??내가 중학생이었던 시절 그마음처럼…', 10]"
314,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '책 보단 못하지만 숨어있던 공간을 본것 만으로도 만점입니다 ', 10]"
315,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '학창시절 TV에서 봤던 추억이 새록새록 최고에요.', 10]"
316,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '말이 필요없다... 슬램덩크가 농구 만화라는 것만 알고 간 내 친구도 재밌게 봄 ', 10]"
317,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '극장판보려고 슬램덩크 공부하고 봤다 역시 대작은 대작이다', 8]"
318,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '이노우에 다케히코 짱!', 10]"
319,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '두근두근.. 두근구근.. 두근두근..영화 막바지 정적이 흐를 때사람들의 심장소리가 들려왔네요!', 10]"
320,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '이노우에 다케히코 최고', 8]"
321,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '슬램덩크에 대한 배경지식 없이도 재미있게 보고 왔습니다. 연출이 뛰어나서 2시간이 짧게 느껴졌습니다.', 8]"
322,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '기대보다 별로였던 영화. 원작을 안봐서 그런가 농구를 안좋아해서 그런가.... 스토리 라인들을 보여주는데 공감도 안되고 지루함이 느껴졌음. 잘만든건 확실하지만 한국 특유의 물타기 효과를 톡톡히 본거 같다', 7]"
323,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '억지 감동 좀 적당히...', 1]"
324,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '명장면 애니로 보니 너무 재밌다  세컨드 슬램덩크도 해줘', 8]"
325,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '되도않는 덩크가 꿈이었던 시절이...인생영화!!! ', 10]"
326,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '그저 최고.. 그저 goat', 10]"
327,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '감동적이다.실화입니까...', 10]"
328,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '잘 봤습니다 한 번 더 보고 싶네요', 10]"
329,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '보는 내내 계속 눈물이… 40대 중반 벌써 갱년긴가 ', 10]"
330,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '대박이다...와....', 10]"
331,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '극장가서 영화 두번보는 덕후들 이해 안가하는 사람인데 내가 그짓을 하고있네 ㅎ', 10]"
332,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '한 10년만에 제 의지로 영화관을 찾게 되는 그런 영화였습니다 다음편이 언제 또  나올지 모르겠지만 그때는 바로 연차내서 볼께요', 10]"
333,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '라스트 1분은 물론이고 그 전 빌드업부터 최고입니다', 10]"
334,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '추억을 떠올리게 한것만으로도 충분하다', 10]"
335,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '진짜 몰입하면서 봤음 꼭 보세요 그시절 감동이 밀려옵니다', 10]"
336,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '뚫어 송태섭~!!!!', 10]"
337,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '진짜 존나 재미있다...', 10]"
338,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '아 미쳤다 가슴이 두근 두근....', 10]"
339,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '일본 만화에는 낭만이 있다', 10]"
340,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '역시 av 와 애니메이션은 일본이. ', 10]"
341,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '집에가서 만화책 확장판 전권 다 구매해서 다시봐야지.. 감덩 또 감동...중간에 약간 지루한부분이 있긴하나 존나 재미있음...', 9]"
342,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '작년 올해 통틀어서 최고', 10]"
343,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '어릴적 순간들이 떠오르며 소름돋는 장면이 꾀있네요', 10]"
344,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '평가는 다들 주관적이겠지만 너무 부풀려진듯.어릴때 만화로 본 정도의 재미나 감동은 없다. 영화 볼 돈으로 만화 빌려서 한번 더 보는게 나을듯 엔딩에 zard 노래만이라도 넣어줬으면 좋았을거 같은데', 4]"
345,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '슬램덩크 앞 뒤 내용 하나도 모르고 봤는데 진짜 처음부터 끝까지 계속 집중햤너요 ㅜㅠ 계속 생각나서 극장가서 2번이나 봤다구여 퓨ㅠ ', 10]"
346,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '애니보다가 울뻔한건 처음..', 10]"
347,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '2편도 제작해주세요너무 재미있어요', 10]"
348,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '산왕전 전까지 원작을 읽고가서 더 긴장감있게 봤음', 10]"
349,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '월드컵 이후로 이런 짜릿함은 처음입니다', 10]"
350,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '&amp;#34;송태섭 뚫어&amp;#34;에서 끝났다 ㄹㅇ 개지린다', 10]"
351,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '정적을 이렇게 잘활용한 영화는 처음영화관전체가 숨죽이고 화면만보게하는마력', 10]"
352,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '시작할때부터 끝날때까지 울면서 봤다..', 10]"
353,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '옛날 학창시절의 나로 돌아가 가슴벅참을 느낌 ~~ 그시절 슬램덩크 입문하게 도와준 오빠에게 감솨 ♡', 10]"
354,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '기존 스토리도 잘 살린 상태에서 새로운 스토리를 잘 삽입하여 감동과 신선함이 함께 있음.마지막 장면의 소리 연출도 긴장감을 극대화하기에 좋았음', 10]"
355,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '짝짝짝 너무 감동이었어요오랜친구를 만나고 온 느낌 최고', 10]"
356,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '이것이 아니메다!', 9]"
357,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '지린다....울었다', 10]"
358,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '강백호. 최고♡너무 감동적이였어요.', 10]"
359,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '보는 내내 전율이 와 참을수가 없었다', 10]"
360,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '후회 안하니까 당장 달려가서 보십시오.', 10]"
361,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '끝날때 한분이 박수치니 따라들 박수치고 나왔다. 추억이새록새록 좋았어요', 8]"
362,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '중간에 화장실을 가고 싶은 마음이 있었지만, 그것도 참을만큼 내 인생작을 찢어버렸다ㄷㄷ...', 10]"
363,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '미친작화와 과거생각이나서 자꾸눈물이맺혔네요  ', 10]"
364,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '만화를 안보고 처음 영화를 봤는데진짜 재밌게 봤어요 공 소리가 벅차오르더군요….완전 강력추천합니다!!!', 10]"
365,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '인물이 살아움직인다.', 10]"
366,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '하 방금 심야로 보고왔는데 진짜너무 재밌어요.. 태섭이형 후반 돌파 뚫었을때진짜 감동적이여뜸 라스트 1분은 진짜영화관 숨소리도 안들리고 ㅠㅠ', 10]"
367,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '남자들의 심장이 뛴다...', 10]"
368,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '작화가 미쳤음', 10]"
369,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '또 보고 싶다!또 보고 싶다!또 보고 싶다!', 10]"
370,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '슬램덩크만이 가진 감성을 다시 한번 느낄 수 있었다.스토리는 뻔하지만 아는 맛이 무섭다는 말도 있듯 명작이었다.영상도 영상이지만 매 상황에 맞는 음악이 정말 매력적이었음.', 10]"
371,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '최고의 영화입니다...', 10]"
372,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '3회차 관람이지만 또 보고싶네요!!', 10]"
373,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '재미있었어요~ 굿', 10]"
374,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '만화를 본적없어 백지 상태로 봤는데 눈물나게 슬프거나 감동까진 아니고 응원하게 되는 영화', 8]"
375,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '하….. 개명작 슬램덩크…', 10]"
376,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '완벽한 영화인것같음 완벽하다는말밖에 안나옴', 10]"
377,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '산왕과의 경기가 끝나기까지 마지막 10초 남짓한 시간을 0.01초 단위로 쪼개서 스피디하게 속도감을 표현한 장면은 10번이고 20번이고 다시 보고 싶다. 왼손은 거들뿐이라는 강백호의 읊조림은 슬램덩크 팬이라면 무음이어도 들렸을 것이다 감동이 폭발하고 끝을 알기 때문에 다시 가슴이 쓰라렸다.. 꼭 그렇게 서둘러 끝내야만 했나요?... 백호라는 어리고 출중한 선수를 그렇게 빨리 내려놓게 만들면서 까지... 슬램덩크를 멈춰야만 했는지.. 가장 좋아하지만 그래서 가장 아쉬움과 여운이 많이 남는 만화', 9]"
378,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '명작입니다. 자신있게 추천드립니다.', 10]"
379,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '2시간안에 스토리를 다넣기는 부족했지만변덕규 안나와서 섭섭했다 ㅋㅋ산왕전보다  송태섭 이야기였으니 뭐즐겁게 봤네  아~~~~', 10]"
380,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '원작을 모르고 봤지만 왜 그리운 느낌이 드는지 모르겠고 그저 가슴 뛰었던 영화', 10]"
381,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '아이들과 다시 봐야하는데 언제까지 할것인가?', 10]"
382,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '옛날 만화책에서 보던 캐릭터에 음악과 에니메이션으로 생명을 불어 넣었다. ', 10]"
383,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '추억 재탕이긴 하지만 최고다', 10]"
384,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '무적권 10점 진짜 가슴을 울린다', 10]"
385,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '농구에 열광하던 젊은이들은 이제 부모가 되었고 그들의 자식들은 다시 농구에 열광하게 만든 영화', 10]"
386,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '옛날 생각도 나고 진지한데 재미있네요 무대인사 있어서 가수 박상민도 봤습니다ㅋ 남녀노소 강력 추천드립니다', 10]"
387,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '강백호 겁나 멋있음또보고싶음', 10]"
388,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '기대 이상으로 재밌게 봤습니다. 애니로 농구하판을 제대로 표현했네요', 10]"
389,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '그냥 미쳤습니다 꼭 보세요', 10]"
390,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '진짜 찡했습니다 꼭 극장에서 보세요 처음 스케치부분 감동먹었습니다 한번만보지마시고 꼭 다회차 관람하세요!', 10]"
391,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '울다가 오열했다. 알고봐도 최고', 10]"
392,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '아들과 함께 볼수 있는 감동적인 영화입니다', 10]"
393,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '원작 장면 아니었음 졸작 과거 화상신 최악 늘어지고 적막하고', 2]"
394,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '벅차오르는 감동 그 자체', 10]"
395,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '너무 좋았다 보는내내 행복했다', 10]"
396,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '다음에는 다른 캐릭의 이야기를.', 10]"
397,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '감동,재미  그 잡채!옛 생각도 나고 대사들도 와 닿고 뭔가 울컥하던데요', 10]"
398,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '생각보다 재미 없었어요~약간 뻔한 스토리중간중간 지루한 부분도 있고..너무 기대했나봐요..', 2]"
399,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '옛 추억이 새록새록', 10]"
400,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '이건 그냥봐야함 말이필요없음', 10]"
401,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '가슴에 불을 지피는 만점 영화', 10]"
402,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '슬램덩크를 처음 보는 사람이지만 그 캐릭터의 서사등을 알려주니 그 캐릭터 내의 마음을 이해하기도 쉽고 엄청난 액션이 벌어지는 농구 시합이다보니깐 넋을 놓고 보게되었다..', 10]"
403,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '너무재밌고 감동적인 영화이다', 10]"
404,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '너무재밌고 감동적인 영화이다', 10]"
405,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', ' 평점 잘 안남기는 내가 남기는 유일할 영화', 10]"
406,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '인생작입니다.이것보다 더 감동적이고 재밌는 영화가 있을까 생각됩니다. 방금 보고 나와서 진정이.안된채로 리뷰 씁니다슬램덩크 아예 모르고 본 사람이에요.강추!', 10]"
407,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '만화책엔 많이 못 미치지만,그래도 많이 신경쓴 흔적이 있었어요정말 재밌게 보고 왔습니다오랜만에 피 끓는 느낌', 10]"
408,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '와~감동입니다. 몰입감 장난아님. 아는내용인데 나도모르게 눈에서 땀이나오고 있었다.', 10]"
409,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '처음에는 살짝 노잼이였다가 점점 꿀잼집중하게 보고 재미있음', 10]"
410,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '여자친구가 강백호도 모르는데 보고나서 너무 재밌다고 난리임ㅋㅋㅋㅋ.  30대인 저도 기대 안하고 봤다가 나도 아직 심장이 뛰고 있다는걸 느낌. 솔직이 요즘 아봤다2 잠교섭 이런것보다 휠씬 재밌슴. 9점대 평가 그냥 오는거 아님. 역주행 오지게 탈것 예삼함.', 10]"
411,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '명작이지만 보지 않다가, 어른이 된 지금의 내가 이걸 처음 봐서 얼마나 다행인지숨막혔어요 경기장에 내가 앉아있었다니까요!', 10]"
412,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '진짜 그냥 완벽...농구 1도 모르는데 진짜 재밌겠봤음 기승전결이 아주 한국인들이 좋아하는!! 강추합니다아', 10]"
413,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '와 간만에 집중하고 애니매이션 봤어요 ', 10]"
414,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '너무 감동적이고 재밌어요 ㅠㅠ', 10]"
415,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '슬램덩크를 이번에 처음 접하게 되었는데 너무 재밌게 봄', 10]"
416,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '응 혐한 안중근 유관순~', 2]"
417,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '쵝호… 청춘이다 정말……', 10]"
418,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '작화가 진짜 미치긴함 오히려 송태섭파트가 좀 작위적인 느낌이 들긴하는데 그래도 명작은 명작', 10]"
419,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '나이 먹어도 너희들은 그대로구나나도 멈추지 않을께 고마워 ', 10]"
420,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '이게 농구지... 라는 감탄사밖에...세상에서 가장 긴 1분은 농구의 1분이라고...90년대 조던의 농구를 봤던 사람은 그 느낌을 알 거라고...그 느낌이 그대로 이 슬램덩크에 재현되어 너무 감동적. ㅠㅠ', 10]"
421,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '2023년 최고의 짜릿함....!', 10]"
422,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '이노우에 감독은 우리에게 3배로 갚아 주었다….', 10]"
423,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '다 필요없다. 농구공 튀기는 소리만 들어도 가슴이 뛴다. ', 10]"
424,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '학생때 만화책을 보면서 느낀 감동을 배로 받았다', 9]"
425,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '올만에 극장가서 재미나게 봣음', 10]"
426,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '더빙판이 좋은 영화였다. 그리고 나의 청춘은 아직 저곳에 있었다', 10]"
427,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '진짜 ㄹㅈㄷ 연출이 쩐다', 10]"
428,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '영화관 좌석에 엉덩이 대는 순간부터 인트로 장면에서 주인공 5명이 스케치 되는 장면 부터 글로 설명하기엔 벅찬 감동과 목이 메이는 향수가 있었습니다어느덧 그들과 비슷한 자녀를 둔 나이가 되었지만 그들은 영원한 나의 멘토 같네요이미 극장에 들어가는 순간 부터 객관성을 잃었지만 우에이노의 연출은 정말 미친 듯 합니다', 10]"
429,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '와 마지막 명장면은 진짜.... 숨을 안쉬고 있는 본인을 발견..의식대서 숨을 쉬어볼라고 하는데 안쉬어짐;; 눈물도 그렁그렁 맺힘.. 아들이랑 보러갔는데 감동그잡채입니다!!', 10]"
430,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '내 인생의 마지막 슬램덩크', 10]"
431,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '슬램덩크는 그냥 전설 그 자체다…', 10]"
432,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '진짜...스토리는 물론이고 오랜만에 몰입감있게 봤다. 서태웅이랑 정대만 존잘', 10]"
433,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '재밌게 봤습니다~ 볼만했어요', 10]"
434,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', 'ㄹㅇ로 이렇게 소름돋는 영화는 처음', 10]"
435,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '온 가족 재미있게 볼 수 있는 영화', 10]"
436,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '나보다도 형들이었는데, 이젠 나보다 20살이나 넘게 어리네진심으로 그리웠어요 형님들^^', 10]"
437,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '세대들 간의 벽을  뚫고 지나가는 영화같아요.자막으로만 3번 봐도 늘 새로운 점들이 보이고 똑같은 포인트에서 계속 소름돋기도 하지만 처음 봤을 때의 감동을 잊지 못해요. 눈물이 있어서 처음부터 살짝 찔금했는 데 하이라이트 부분에는 숨도 못 쉬고 울었습니다. 진작에 엄마 말 듣고 슬램덩크 볼 껄 그랬어요. 눈 뜨면 송태섭이 드리블하고 있어요. 2시간 끝나고도 나오면서도 시선 신경 안 쓰고 엉엉 울었습니다. 최근 본 모든 영화 중에서 최고였어요. 또 보러갈 까 고민 중입니다. 이미지에 맞는 성우분들의 연기력도 최고였어요. 오프닝부터 만화에서 역동감 넘치던 그림이 마치 살아 숨쉬는 것같아서 더 좋았습니다. ', 10]"
438,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '중간중간 너무 끊어서 별루였음 계속좀이어서 보여주는게 낳을거같음', 6]"
439,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '영화 끝나고 맨 처음 내뱉은 말: 와 지렸다.', 10]"
440,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '인터넷에 글 잘 안올리느데....더 퍼스트 슬램덩크 평점 평균은 꼭 올려야 겠습니다. 10점! 이 정도 퀄리티로 아주 시리즈로 나와주면 어디서 무슨 일을 하든 아주 살 맛 날 것습니다.쵝오-! ', 10]"
441,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '그때 그 추억생생하게 움직이는 만화 속 인물들', 10]"
442,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '슬램덩크 쵝5 인생최고의 영화', 10]"
443,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '쉬 ㅈㄴ 매려워서 쿠키 못봤어요 근데 레알 가슴이 벅차오르는.... 하', 9]"
444,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '10점을 안줄수가 없다..', 10]"
445,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '시간 더럽게 아까움...다 아는내용...완전 신파도 아니고..', 2]"
446,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', 'ㅠㅠ 존나재밋듬마지막 장면만 다시 보고 싶다', 10]"
447,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '잼있네여 진심이요 남자라면 꼭보세요', 10]"
448,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '한번 더 보고 싶음', 10]"
449,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '자막은 평작 더빙은 망작', 7]"
450,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '기.승.전.결 스토리는 그냥 슬램덩크가 미세하게 더좋았지만연출등 모든부분이 좋았어요', 10]"
